,Slot,Type,Grade,Prime,DisplayStat,Stat,StatT,MinLvl,MaxLvl,Stat value,Duration,Chance
899,Overall,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,71,80,40,0.0,0.0
900,Overall,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,81,90,45,0.0,0.0
901,Overall,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,91,100,50,0.0,0.0
902,Overall,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,101,110,55,0.0,0.0
903,Overall,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,111,300,60,0.0,0.0
904,Bottom,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,0,10,5,0.0,0.0
905,Bottom,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,11,20,10,0.0,0.0
906,Bottom,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,21,30,15,0.0,0.0
907,Bottom,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,31,40,20,0.0,0.0
908,Bottom,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,41,50,25,0.0,0.0
909,Bottom,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,51,60,30,0.0,0.0
910,Bottom,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,61,70,35,0.0,0.0
911,Bottom,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,71,80,40,0.0,0.0
912,Bottom,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,81,90,45,0.0,0.0
913,Bottom,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,91,100,50,0.0,0.0
914,Bottom,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,101,110,55,0.0,0.0
915,Bottom,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,111,300,60,0.0,0.0
916,Shoes,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,0,10,5,0.0,0.0
917,Shoes,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,11,20,10,0.0,0.0
918,Shoes,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,21,30,15,0.0,0.0
919,Shoes,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,31,40,20,0.0,0.0
920,Shoes,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,41,50,25,0.0,0.0
921,Shoes,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,51,60,30,0.0,0.0
922,Shoes,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,61,70,35,0.0,0.0
923,Shoes,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,71,80,40,0.0,0.0
924,Shoes,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,81,90,45,0.0,0.0
925,Shoes,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,91,100,50,0.0,0.0
926,Shoes,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,101,110,55,0.0,0.0
927,Shoes,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,111,300,60,0.0,0.0
928,Cape,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,0,10,5,0.0,0.0
929,Cape,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,11,20,10,0.0,0.0
930,Cape,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,21,30,15,0.0,0.0
931,Cape,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,31,40,20,0.0,0.0
932,Cape,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,41,50,25,0.0,0.0
933,Cape,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,51,60,30,0.0,0.0
934,Cape,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,61,70,35,0.0,0.0
935,Cape,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,71,80,40,0.0,0.0
936,Cape,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,81,90,45,0.0,0.0
937,Cape,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,91,100,50,0.0,0.0
938,Cape,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,101,110,55,0.0,0.0
939,Cape,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,111,300,60,0.0,0.0
940,Belt,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,0,10,5,0.0,0.0
941,Belt,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,11,20,10,0.0,0.0
942,Belt,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,21,30,15,0.0,0.0
943,Belt,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,31,40,20,0.0,0.0
944,Belt,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,41,50,25,0.0,0.0
945,Belt,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,51,60,30,0.0,0.0
946,Belt,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,61,70,35,0.0,0.0
947,Belt,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,71,80,40,0.0,0.0
948,Belt,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,81,90,45,0.0,0.0
949,Belt,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,91,100,50,0.0,0.0
950,Belt,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,101,110,55,0.0,0.0
951,Belt,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,111,300,60,0.0,0.0
952,Shoulderpad,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,0,10,5,0.0,0.0
953,Shoulderpad,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,11,20,10,0.0,0.0
954,Shoulderpad,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,21,30,15,0.0,0.0
955,Shoulderpad,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,31,40,20,0.0,0.0
956,Shoulderpad,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,41,50,25,0.0,0.0
957,Shoulderpad,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,51,60,30,0.0,0.0
958,Shoulderpad,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,61,70,35,0.0,0.0
959,Shoulderpad,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,71,80,40,0.0,0.0
960,Shoulderpad,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,81,90,45,0.0,0.0
961,Shoulderpad,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,91,100,50,0.0,0.0
962,Shoulderpad,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,101,110,55,0.0,0.0
963,Shoulderpad,Bonus,Rare,Non prime,DEF Increase,DEF Increase,Flat,111,300,60,0.0,0.0
964,Top,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,0,20,2,0.0,0.0
965,Top,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,21,50,4,0.0,0.0
966,Top,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,51,70,6,0.0,0.0
967,Top,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,71,90,8,0.0,0.0
968,Top,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,91,300,10,0.0,0.0
969,Overall,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,0,20,2,0.0,0.0
970,Overall,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,21,50,4,0.0,0.0
971,Overall,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,51,70,6,0.0,0.0
972,Overall,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,71,90,8,0.0,0.0
973,Overall,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,91,300,10,0.0,0.0
974,Bottom,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,0,20,2,0.0,0.0
975,Bottom,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,21,50,4,0.0,0.0
976,Bottom,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,51,70,6,0.0,0.0
977,Bottom,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,71,90,8,0.0,0.0
978,Bottom,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,91,300,10,0.0,0.0
979,Shoes,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,0,20,2,0.0,0.0
980,Shoes,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,21,50,4,0.0,0.0
981,Shoes,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,51,70,6,0.0,0.0
982,Shoes,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,71,90,8,0.0,0.0
983,Shoes,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,91,300,10,0.0,0.0
984,Cape,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,0,20,2,0.0,0.0
985,Cape,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,21,50,4,0.0,0.0
986,Cape,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,51,70,6,0.0,0.0
987,Cape,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,71,90,8,0.0,0.0
988,Cape,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,91,300,10,0.0,0.0
989,Belt,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,0,20,2,0.0,0.0
990,Belt,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,21,50,4,0.0,0.0
991,Belt,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,51,70,6,0.0,0.0
992,Belt,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,71,90,8,0.0,0.0
993,Belt,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,91,300,10,0.0,0.0
994,Shoulderpad,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,0,20,2,0.0,0.0
995,Shoulderpad,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,21,50,4,0.0,0.0
996,Shoulderpad,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,51,70,6,0.0,0.0
997,Shoulderpad,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,71,90,8,0.0,0.0
998,Shoulderpad,Bonus,Rare,Prime,STR Increase,STR Increase,Flat,91,300,10,0.0,0.0
999,Top,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,0,20,2,0.0,0.0
1000,Top,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,21,50,4,0.0,0.0
1001,Top,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,51,70,6,0.0,0.0
1002,Top,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,71,90,8,0.0,0.0
1003,Top,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,91,300,10,0.0,0.0
1004,Overall,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,0,20,2,0.0,0.0
1005,Overall,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,21,50,4,0.0,0.0
1006,Overall,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,51,70,6,0.0,0.0
1007,Overall,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,71,90,8,0.0,0.0
1008,Overall,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,91,300,10,0.0,0.0
1009,Bottom,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,0,20,2,0.0,0.0
1010,Bottom,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,21,50,4,0.0,0.0
1011,Bottom,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,51,70,6,0.0,0.0
1012,Bottom,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,71,90,8,0.0,0.0
1013,Bottom,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,91,300,10,0.0,0.0
1014,Shoes,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,0,20,2,0.0,0.0
1015,Shoes,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,21,50,4,0.0,0.0
1016,Shoes,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,51,70,6,0.0,0.0
1017,Shoes,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,71,90,8,0.0,0.0
1018,Shoes,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,91,300,10,0.0,0.0
1019,Cape,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,0,20,2,0.0,0.0
1020,Cape,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,21,50,4,0.0,0.0
1021,Cape,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,51,70,6,0.0,0.0
1022,Cape,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,71,90,8,0.0,0.0
1023,Cape,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,91,300,10,0.0,0.0
1024,Belt,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,0,20,2,0.0,0.0
1025,Belt,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,21,50,4,0.0,0.0
1026,Belt,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,51,70,6,0.0,0.0
1027,Belt,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,71,90,8,0.0,0.0
1028,Belt,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,91,300,10,0.0,0.0
1029,Shoulderpad,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,0,20,2,0.0,0.0
1030,Shoulderpad,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,21,50,4,0.0,0.0
1031,Shoulderpad,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,51,70,6,0.0,0.0
1032,Shoulderpad,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,71,90,8,0.0,0.0
1033,Shoulderpad,Bonus,Rare,Prime,DEX Increase,DEX Increase,Flat,91,300,10,0.0,0.0
1034,Top,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,0,20,2,0.0,0.0
1035,Top,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,21,50,4,0.0,0.0
1036,Top,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,51,70,6,0.0,0.0
1037,Top,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,71,90,8,0.0,0.0
1038,Top,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,91,300,10,0.0,0.0
1039,Overall,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,0,20,2,0.0,0.0
1040,Overall,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,21,50,4,0.0,0.0
1041,Overall,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,51,70,6,0.0,0.0
1042,Overall,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,71,90,8,0.0,0.0
1043,Overall,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,91,300,10,0.0,0.0
1044,Bottom,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,0,20,2,0.0,0.0
1045,Bottom,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,21,50,4,0.0,0.0
1046,Bottom,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,51,70,6,0.0,0.0
1047,Bottom,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,71,90,8,0.0,0.0
1048,Bottom,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,91,300,10,0.0,0.0
1049,Shoes,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,0,20,2,0.0,0.0
1050,Shoes,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,21,50,4,0.0,0.0
1051,Shoes,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,51,70,6,0.0,0.0
1052,Shoes,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,71,90,8,0.0,0.0
1053,Shoes,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,91,300,10,0.0,0.0
1054,Cape,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,0,20,2,0.0,0.0
1055,Cape,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,21,50,4,0.0,0.0
1056,Cape,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,51,70,6,0.0,0.0
1057,Cape,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,71,90,8,0.0,0.0
1058,Cape,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,91,300,10,0.0,0.0
1059,Belt,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,0,20,2,0.0,0.0
1060,Belt,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,21,50,4,0.0,0.0
1061,Belt,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,51,70,6,0.0,0.0
1062,Belt,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,71,90,8,0.0,0.0
1063,Belt,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,91,300,10,0.0,0.0
1064,Shoulderpad,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,0,20,2,0.0,0.0
1065,Shoulderpad,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,21,50,4,0.0,0.0
1066,Shoulderpad,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,51,70,6,0.0,0.0
1067,Shoulderpad,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,71,90,8,0.0,0.0
1068,Shoulderpad,Bonus,Rare,Prime,INT Increase,INT Increase,Flat,91,300,10,0.0,0.0
1069,Top,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,0,20,2,0.0,0.0
1070,Top,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,21,50,4,0.0,0.0
1071,Top,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,51,70,6,0.0,0.0
1072,Top,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,71,90,8,0.0,0.0
1073,Top,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,91,300,10,0.0,0.0
1074,Overall,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,0,20,2,0.0,0.0
1075,Overall,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,21,50,4,0.0,0.0
1076,Overall,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,51,70,6,0.0,0.0
1077,Overall,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,71,90,8,0.0,0.0
1078,Overall,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,91,300,10,0.0,0.0
1079,Bottom,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,0,20,2,0.0,0.0
1080,Bottom,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,21,50,4,0.0,0.0
1081,Bottom,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,51,70,6,0.0,0.0
1082,Bottom,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,71,90,8,0.0,0.0
1083,Bottom,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,91,300,10,0.0,0.0
1084,Shoes,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,0,20,2,0.0,0.0
1085,Shoes,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,21,50,4,0.0,0.0
1086,Shoes,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,51,70,6,0.0,0.0
1087,Shoes,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,71,90,8,0.0,0.0
1088,Shoes,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,91,300,10,0.0,0.0
1089,Cape,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,0,20,2,0.0,0.0
1090,Cape,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,21,50,4,0.0,0.0
1091,Cape,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,51,70,6,0.0,0.0
1092,Cape,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,71,90,8,0.0,0.0
1093,Cape,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,91,300,10,0.0,0.0
1094,Belt,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,0,20,2,0.0,0.0
1095,Belt,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,21,50,4,0.0,0.0
1096,Belt,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,51,70,6,0.0,0.0
1097,Belt,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,71,90,8,0.0,0.0
1098,Belt,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,91,300,10,0.0,0.0
1099,Shoulderpad,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,0,20,2,0.0,0.0
1100,Shoulderpad,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,21,50,4,0.0,0.0
1101,Shoulderpad,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,51,70,6,0.0,0.0
1102,Shoulderpad,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,71,90,8,0.0,0.0
1103,Shoulderpad,Bonus,Rare,Prime,LUK Increase,LUK Increase,Flat,91,300,10,0.0,0.0
1104,Top,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,0,20,1,0.0,0.0
1105,Top,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,21,40,2,0.0,0.0
1106,Top,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,41,60,4,0.0,0.0
1107,Top,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,61,80,6,0.0,0.0
1108,Top,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,81,90,8,0.0,0.0
1109,Top,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,91,300,10,0.0,0.0
1110,Overall,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,0,20,1,0.0,0.0
1111,Overall,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,21,40,2,0.0,0.0
1112,Overall,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,41,60,4,0.0,0.0
1113,Overall,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,61,80,6,0.0,0.0
1114,Overall,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,81,90,8,0.0,0.0
1115,Overall,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,91,300,10,0.0,0.0
1116,Bottom,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,0,20,1,0.0,0.0
1117,Bottom,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,21,40,2,0.0,0.0
1118,Bottom,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,41,60,4,0.0,0.0
1119,Bottom,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,61,80,6,0.0,0.0
1120,Bottom,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,81,90,8,0.0,0.0
1121,Bottom,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,91,300,10,0.0,0.0
1122,Shoes,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,0,20,1,0.0,0.0
1123,Shoes,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,21,40,2,0.0,0.0
1124,Shoes,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,41,60,4,0.0,0.0
1125,Shoes,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,61,80,6,0.0,0.0
1126,Shoes,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,81,90,8,0.0,0.0
1127,Shoes,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,91,300,10,0.0,0.0
1128,Cape,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,0,20,1,0.0,0.0
1129,Cape,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,21,40,2,0.0,0.0
1130,Cape,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,41,60,4,0.0,0.0
1131,Cape,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,61,80,6,0.0,0.0
1132,Cape,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,81,90,8,0.0,0.0
1133,Cape,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,91,300,10,0.0,0.0
1134,Belt,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,0,20,1,0.0,0.0
1135,Belt,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,21,40,2,0.0,0.0
1136,Belt,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,41,60,4,0.0,0.0
1137,Belt,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,61,80,6,0.0,0.0
1138,Belt,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,81,90,8,0.0,0.0
1139,Belt,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,91,300,10,0.0,0.0
1140,Shoulderpad,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,0,20,1,0.0,0.0
1141,Shoulderpad,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,21,40,2,0.0,0.0
1142,Shoulderpad,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,41,60,4,0.0,0.0
1143,Shoulderpad,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,61,80,6,0.0,0.0
1144,Shoulderpad,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,81,90,8,0.0,0.0
1145,Shoulderpad,Bonus,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,91,300,10,0.0,0.0
1146,Top,Bonus,Rare,Prime,Magic ATT Increase,Magic ATT Increase,Flat,0,20,1,0.0,0.0
1147,Top,Bonus,Rare,Prime,Magic ATT Increase,Magic ATT Increase,Flat,21,40,2,0.0,0.0
1148,Top,Bonus,Rare,Prime,Magic ATT Increase,Magic ATT Increase,Flat,41,60,4,0.0,0.0
1149,Top,Bonus,Rare,Prime,Magic ATT Increase,Magic ATT Increase,Flat,61,80,6,0.0,0.0
1150,Top,Bonus,Rare,Prime,Magic ATT Increase,Magic ATT Increase,Flat,81,90,8,0.0,0.0
1151,Top,Bonus,Rare,Prime,Magic ATT Increase,Magic ATT Increase,Flat,91,300,10,0.0,0.0
1152,Overall,Bonus,Rare,Prime,Magic ATT Increase,Magic ATT Increase,Flat,0,20,1,0.0,0.0
1153,Overall,Bonus,Rare,Prime,Magic ATT Increase,Magic ATT Increase,Flat,21,40,2,0.0,0.0
1154,Overall,Bonus,Rare,Prime,Magic ATT Increase,Magic ATT Increase,Flat,41,60,4,0.0,0.0
1155,Overall,Bonus,Rare,Prime,Magic ATT Increase,Magic ATT Increase,Flat,61,80,6,0.0,0.0
1156,Overall,Bonus,Rare,Prime,Magic ATT Increase,Magic ATT Increase,Flat,81,90,8,0.0,0.0
1157,Overall,Bonus,Rare,Prime,Magic ATT Increase,Magic ATT Increase,Flat,91,300,10,0.0,0.0
