,EquipSlot,Grade,Prime,DisplayStat,Stat Increase,StatT,Item Level,Initial,In-game cube,Cash cube,Chance,Duration,Stat value
1184,Emblem,Legendary,Prime,STR% Increase,STR Increase,Perc,100,9.0909,12.9032,11.4285,,,
1185,Emblem,Legendary,Prime,DEX% Increase,DEX Increase,Perc,100,9.0909,12.9032,11.4285,,,
1186,Emblem,Legendary,Prime,INT% Increase,INT Increase,Perc,100,9.0909,12.9032,11.4285,,,
1187,Emblem,Legendary,Prime,LUK% Increase,LUK Increase,Perc,100,9.0909,12.9032,11.4285,,,
1188,Emblem,Legendary,Prime,Weapon ATT% Increase,Weapon ATT Increase,Perc,100,4.5454,6.4516,5.7142,,,
1189,Emblem,Legendary,Prime,Magic ATT% Increase,Magic ATT Increase,Perc,100,4.5454,6.4516,5.7142,,,
1190,Emblem,Legendary,Prime,Critical Rate% Increase,Critical Rate Increase,Perc,100,4.5454,6.4516,5.7142,,,
1191,Emblem,Legendary,Prime,Damage% Increase,Damage Increase,Perc,100,4.5454,6.4516,5.7142,,,
1192,Emblem,Legendary,Prime,All Stats% Increase,All Stats Increase,Perc,100,9.0909,12.9032,8.5714,,,
1193,Emblem,Legendary,Prime,Weapon ATT +1 per 10 Character Levels,Weapon ATT +1 per 10 Character Levels,Flat,100,13.6363,0,5.7142,,,
1194,Emblem,Legendary,Prime,Magic ATT +1 per 10 Character Levels,Magic ATT +1 per 10 Character Levels,Flat,100,13.6363,0,5.7142,,,
1195,Emblem,Legendary,Prime,Ignore 35% of Monster's DEF when attacking,Ignore 35 of Monster's DEF when attacking,Perc,100,4.5454,6.4516,5.7142,,,
1196,Emblem,Legendary,Prime,Ignore 40% of Monster's DEF when attacking,Ignore 40 of Monster's DEF when attacking,Perc,100,4.5454,3.2258,5.7142,,,
1197,Mechanical Heart,Rare,Non prime,STR Increase,STR Increase,Flat,0,11.7647,11.7647,14.2857,,,
1198,Mechanical Heart,Rare,Non prime,DEX Increase,DEX Increase,Flat,0,11.7647,11.7647,14.2857,,,
1199,Mechanical Heart,Rare,Non prime,INT Increase,INT Increase,Flat,0,11.7647,11.7647,14.2857,,,
1200,Mechanical Heart,Rare,Non prime,LUK Increase,LUK Increase,Flat,0,11.7647,11.7647,14.2857,,,
1201,Mechanical Heart,Rare,Non prime,MaxHP Increase,MaxHP Increase,Flat,0,17.647,17.647,14.2857,,,
1202,Mechanical Heart,Rare,Non prime,MaxMP Increase,MaxMP Increase,Flat,0,17.647,17.647,14.2857,,,
1203,Mechanical Heart,Rare,Non prime,DEF Increase,DEF Increase,Flat,0,17.647,17.647,14.2857,,,
1204,Badge,Rare,Non prime,STR Increase,STR Increase,Flat,0,11.7647,11.7647,14.2857,,,
1205,Badge,Rare,Non prime,DEX Increase,DEX Increase,Flat,0,11.7647,11.7647,14.2857,,,
1206,Badge,Rare,Non prime,INT Increase,INT Increase,Flat,0,11.7647,11.7647,14.2857,,,
1207,Badge,Rare,Non prime,LUK Increase,LUK Increase,Flat,0,11.7647,11.7647,14.2857,,,
1208,Badge,Rare,Non prime,MaxHP Increase,MaxHP Increase,Flat,0,17.647,17.647,14.2857,,,
1209,Badge,Rare,Non prime,MaxMP Increase,MaxMP Increase,Flat,0,17.647,17.647,14.2857,,,
1210,Badge,Rare,Non prime,DEF Increase,DEF Increase,Flat,0,17.647,17.647,14.2857,,,
1211,Mechanical Heart,Rare,Prime,STR Increase,STR Increase,Flat,0,5.5555,5.5555,7.5,,,
1212,Mechanical Heart,Rare,Prime,DEX Increase,DEX Increase,Flat,0,5.5555,5.5555,7.5,,,
1213,Mechanical Heart,Rare,Prime,INT Increase,INT Increase,Flat,0,5.5555,5.5555,7.5,,,
1214,Mechanical Heart,Rare,Prime,LUK Increase,LUK Increase,Flat,0,5.5555,5.5555,7.5,,,
1215,Mechanical Heart,Rare,Prime,MaxHP Increase,MaxHP Increase,Flat,0,8.3333,8.3333,7.5,,,
1216,Mechanical Heart,Rare,Prime,MaxMP Increase,MaxMP Increase,Flat,0,8.3333,8.3333,7.5,,,
1217,Mechanical Heart,Rare,Prime,DEF Increase,DEF Increase,Flat,0,8.3333,8.3333,5,,,
1218,Mechanical Heart,Rare,Prime,STR% Increase,STR Increase,Perc,0,5.5555,5.5555,7.5,,,
1219,Mechanical Heart,Rare,Prime,DEX% Increase,DEX Increase,Perc,0,5.5555,5.5555,7.5,,,
1220,Mechanical Heart,Rare,Prime,INT% Increase,INT Increase,Perc,0,5.5555,5.5555,7.5,,,
1221,Mechanical Heart,Rare,Prime,LUK% Increase,LUK Increase,Perc,0,5.5555,5.5555,7.5,,,
1222,Mechanical Heart,Rare,Prime,MaxHP% Increase,MaxHP Increase,Perc,0,8.3333,8.3333,5,,,
1223,Mechanical Heart,Rare,Prime,MaxMP% Increase,MaxMP Increase,Perc,0,8.3333,8.3333,5,,,
1224,Mechanical Heart,Rare,Prime,DEF% Increase,DEF Increase,Perc,0,8.3333,8.3333,5,,,
1225,Mechanical Heart,Rare,Prime,All Stats Increase,All Stats Increase,Flat,0,5.5555,5.5555,5,,,
1226,Badge,Rare,Prime,STR Increase,STR Increase,Flat,0,5.5555,5.5555,7.5,,,
1227,Badge,Rare,Prime,DEX Increase,DEX Increase,Flat,0,5.5555,5.5555,7.5,,,
1228,Badge,Rare,Prime,INT Increase,INT Increase,Flat,0,5.5555,5.5555,7.5,,,
1229,Badge,Rare,Prime,LUK Increase,LUK Increase,Flat,0,5.5555,5.5555,7.5,,,
1230,Badge,Rare,Prime,MaxHP Increase,MaxHP Increase,Flat,0,8.3333,8.3333,7.5,,,
1231,Badge,Rare,Prime,MaxMP Increase,MaxMP Increase,Flat,0,8.3333,8.3333,7.5,,,
1232,Badge,Rare,Prime,DEF Increase,DEF Increase,Flat,0,8.3333,8.3333,5,,,
1233,Badge,Rare,Prime,STR% Increase,STR Increase,Perc,0,5.5555,5.5555,7.5,,,
1234,Badge,Rare,Prime,DEX% Increase,DEX Increase,Perc,0,5.5555,5.5555,7.5,,,
1235,Badge,Rare,Prime,INT% Increase,INT Increase,Perc,0,5.5555,5.5555,7.5,,,
1236,Badge,Rare,Prime,LUK% Increase,LUK Increase,Perc,0,5.5555,5.5555,7.5,,,
1237,Badge,Rare,Prime,MaxHP% Increase,MaxHP Increase,Perc,0,8.3333,8.3333,5,,,
1238,Badge,Rare,Prime,MaxMP% Increase,MaxMP Increase,Perc,0,8.3333,8.3333,5,,,
1239,Badge,Rare,Prime,DEF% Increase,DEF Increase,Perc,0,8.3333,8.3333,5,,,
1240,Badge,Rare,Prime,All Stats Increase,All Stats Increase,Flat,0,5.5555,5.5555,5,,,
1241,Mechanical Heart,Epic,Prime,STR% Increase,STR Increase,Perc,0,11.1111,11.1111,14.2857,,,
1242,Mechanical Heart,Epic,Prime,DEX% Increase,DEX Increase,Perc,0,11.1111,11.1111,14.2857,,,
1243,Mechanical Heart,Epic,Prime,INT% Increase,INT Increase,Perc,0,11.1111,11.1111,14.2857,,,
1244,Mechanical Heart,Epic,Prime,LUK% Increase,LUK Increase,Perc,0,11.1111,11.1111,14.2857,,,
1245,Mechanical Heart,Epic,Prime,MaxHP% Increase,MaxHP Increase,Perc,0,16.6666,16.6666,14.2857,,,
1246,Mechanical Heart,Epic,Prime,MaxMP% Increase,MaxMP Increase,Perc,0,16.6666,16.6666,14.2857,,,
1247,Mechanical Heart,Epic,Prime,DEF% Increase,DEF Increase,Perc,0,16.6666,16.6666,8.5714,,,
1248,Mechanical Heart,Epic,Prime,All Stats% Increase,All Stats Increase,Perc,0,5.5555,5.5555,5.7142,,,
1249,Badge,Epic,Prime,STR% Increase,STR Increase,Perc,0,11.1111,11.1111,14.2857,,,
1250,Badge,Epic,Prime,DEX% Increase,DEX Increase,Perc,0,11.1111,11.1111,14.2857,,,
1251,Badge,Epic,Prime,INT% Increase,INT Increase,Perc,0,11.1111,11.1111,14.2857,,,
1252,Badge,Epic,Prime,LUK% Increase,LUK Increase,Perc,0,11.1111,11.1111,14.2857,,,
1253,Badge,Epic,Prime,MaxHP% Increase,MaxHP Increase,Perc,0,16.6666,16.6666,14.2857,,,
1254,Badge,Epic,Prime,MaxMP% Increase,MaxMP Increase,Perc,0,16.6666,16.6666,14.2857,,,
1255,Badge,Epic,Prime,DEF% Increase,DEF Increase,Perc,0,16.6666,16.6666,8.5714,,,
1256,Badge,Epic,Prime,All Stats% Increase,All Stats Increase,Perc,0,5.5555,5.5555,5.7142,,,
1257,Mechanical Heart,Unique,Prime,STR% Increase,STR Increase,Perc,0,9.5238,9.5238,11.3636,,,
1258,Mechanical Heart,Unique,Prime,DEX% Increase,DEX Increase,Perc,0,9.5238,9.5238,11.3636,,,
1259,Mechanical Heart,Unique,Prime,INT% Increase,INT Increase,Perc,0,9.5238,9.5238,11.3636,,,
1260,Mechanical Heart,Unique,Prime,LUK% Increase,LUK Increase,Perc,0,9.5238,9.5238,11.3636,,,
1261,Mechanical Heart,Unique,Prime,MaxHP% Increase,MaxHP Increase,Perc,0,14.2857,14.2857,13.6363,,,
1262,Mechanical Heart,Unique,Prime,MaxMP% Increase,MaxMP Increase,Perc,0,14.2857,14.2857,13.6363,,,
1263,Mechanical Heart,Unique,Prime,DEF% Increase,DEF Increase,Perc,0,14.2857,14.2857,9.0909,,,
1264,Mechanical Heart,Unique,Prime,All Stats% Increase,All Stats Increase,Perc,0,4.7619,4.7619,9.0909,,,
1265,Mechanical Heart,Unique,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery Increase,Perc,0,14.2857,14.2857,9.0909,,,
1266,Badge,Unique,Prime,STR% Increase,STR Increase,Perc,0,9.5238,9.5238,11.3636,,,
1267,Badge,Unique,Prime,DEX% Increase,DEX Increase,Perc,0,9.5238,9.5238,11.3636,,,
1268,Badge,Unique,Prime,INT% Increase,INT Increase,Perc,0,9.5238,9.5238,11.3636,,,
1269,Badge,Unique,Prime,LUK% Increase,LUK Increase,Perc,0,9.5238,9.5238,11.3636,,,
1270,Badge,Unique,Prime,MaxHP% Increase,MaxHP Increase,Perc,0,14.2857,14.2857,13.6363,,,
1271,Badge,Unique,Prime,MaxMP% Increase,MaxMP Increase,Perc,0,14.2857,14.2857,13.6363,,,
1272,Badge,Unique,Prime,DEF% Increase,DEF Increase,Perc,0,14.2857,14.2857,9.0909,,,
1273,Badge,Unique,Prime,All Stats% Increase,All Stats Increase,Perc,0,4.7619,4.7619,9.0909,,,
1274,Badge,Unique,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery Increase,Perc,0,14.2857,14.2857,9.0909,,,
1275,Mechanical Heart,Legendary,Prime,STR% Increase,STR Increase,Perc,0,9.0909,9.0909,12.9032,,,
1276,Mechanical Heart,Legendary,Prime,DEX% Increase,DEX Increase,Perc,0,9.0909,9.0909,12.9032,,,
1277,Mechanical Heart,Legendary,Prime,INT% Increase,INT Increase,Perc,0,9.0909,9.0909,12.9032,,,
1278,Mechanical Heart,Legendary,Prime,LUK% Increase,LUK Increase,Perc,0,9.0909,9.0909,12.9032,,,
1279,Mechanical Heart,Legendary,Prime,MaxHP% Increase,MaxHP Increase,Perc,0,13.6363,13.6363,12.9032,,,
1280,Mechanical Heart,Legendary,Prime,MaxMP% Increase,MaxMP Increase,Perc,0,13.6363,13.6363,12.9032,,,
1281,Mechanical Heart,Legendary,Prime,DEF% Increase,DEF Increase,Perc,0,13.6363,13.6363,12.9032,,,
1282,Mechanical Heart,Legendary,Prime,All Stats% Increase,All Stats Increase,Perc,0,9.0909,9.0909,9.6774,,,
1283,Mechanical Heart,Legendary,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery Increase,Perc,0,13.6363,13.6363,0,,,
1284,Badge,Legendary,Prime,STR% Increase,STR Increase,Perc,0,9.0909,9.0909,12.9032,,,
1285,Badge,Legendary,Prime,DEX% Increase,DEX Increase,Perc,0,9.0909,9.0909,12.9032,,,
1286,Badge,Legendary,Prime,INT% Increase,INT Increase,Perc,0,9.0909,9.0909,12.9032,,,
1287,Badge,Legendary,Prime,LUK% Increase,LUK Increase,Perc,0,9.0909,9.0909,12.9032,,,
1288,Badge,Legendary,Prime,MaxHP% Increase,MaxHP Increase,Perc,0,13.6363,13.6363,12.9032,,,
1289,Badge,Legendary,Prime,MaxMP% Increase,MaxMP Increase,Perc,0,13.6363,13.6363,12.9032,,,
1290,Badge,Legendary,Prime,DEF% Increase,DEF Increase,Perc,0,13.6363,13.6363,12.9032,,,
1291,Badge,Legendary,Prime,All Stats% Increase,All Stats Increase,Perc,0,9.0909,9.0909,9.6774,,,
1292,Badge,Legendary,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery Increase,Perc,0,13.6363,13.6363,0,,,
