,Slot,Grade,Prime,DisplayStat,StatT,MinLvl,MaxLvl,Stat value,Chance
2033,Shoulderpad,Epic,Prime,LUK% Increase,Perc,51,90,3,0
2034,Shoulderpad,Epic,Prime,LUK% Increase,Perc,91,300,4,0
2035,Top,Epic,Prime,MaxHP% Increase,Perc,0,20,1,0
2036,Top,Epic,Prime,MaxHP% Increase,Perc,21,50,2,0
2037,Top,Epic,Prime,MaxHP% Increase,Perc,51,90,3,0
2038,Top,Epic,Prime,MaxHP% Increase,Perc,91,300,5,0
2039,Overall,Epic,Prime,MaxHP% Increase,Perc,0,20,1,0
2040,Overall,Epic,Prime,MaxHP% Increase,Perc,21,50,2,0
2041,Overall,Epic,Prime,MaxHP% Increase,Perc,51,90,3,0
2042,Overall,Epic,Prime,MaxHP% Increase,Perc,91,300,5,0
2043,Bottom,Epic,Prime,MaxHP% Increase,Perc,0,20,1,0
2044,Bottom,Epic,Prime,MaxHP% Increase,Perc,21,50,2,0
2045,Bottom,Epic,Prime,MaxHP% Increase,Perc,51,90,3,0
2046,Bottom,Epic,Prime,MaxHP% Increase,Perc,91,300,5,0
2047,Shoes,Epic,Prime,MaxHP% Increase,Perc,0,20,1,0
2048,Shoes,Epic,Prime,MaxHP% Increase,Perc,21,50,2,0
2049,Shoes,Epic,Prime,MaxHP% Increase,Perc,51,90,3,0
2050,Shoes,Epic,Prime,MaxHP% Increase,Perc,91,300,5,0
2051,Cape,Epic,Prime,MaxHP% Increase,Perc,0,20,1,0
2052,Cape,Epic,Prime,MaxHP% Increase,Perc,21,50,2,0
2053,Cape,Epic,Prime,MaxHP% Increase,Perc,51,90,3,0
2054,Cape,Epic,Prime,MaxHP% Increase,Perc,91,300,5,0
2055,Belt,Epic,Prime,MaxHP% Increase,Perc,0,20,1,0
2056,Belt,Epic,Prime,MaxHP% Increase,Perc,21,50,2,0
2057,Belt,Epic,Prime,MaxHP% Increase,Perc,51,90,3,0
2058,Belt,Epic,Prime,MaxHP% Increase,Perc,91,300,5,0
2059,Shoulderpad,Epic,Prime,MaxHP% Increase,Perc,0,20,1,0
2060,Shoulderpad,Epic,Prime,MaxHP% Increase,Perc,21,50,2,0
2061,Shoulderpad,Epic,Prime,MaxHP% Increase,Perc,51,90,3,0
2062,Shoulderpad,Epic,Prime,MaxHP% Increase,Perc,91,300,5,0
2063,Top,Epic,Prime,MaxMP% Increase,Perc,0,20,1,0
2064,Top,Epic,Prime,MaxMP% Increase,Perc,21,50,2,0
2065,Top,Epic,Prime,MaxMP% Increase,Perc,51,90,3,0
2066,Top,Epic,Prime,MaxMP% Increase,Perc,91,300,5,0
2067,Overall,Epic,Prime,MaxMP% Increase,Perc,0,20,1,0
2068,Overall,Epic,Prime,MaxMP% Increase,Perc,21,50,2,0
2069,Overall,Epic,Prime,MaxMP% Increase,Perc,51,90,3,0
2070,Overall,Epic,Prime,MaxMP% Increase,Perc,91,300,5,0
2071,Bottom,Epic,Prime,MaxMP% Increase,Perc,0,20,1,0
2072,Bottom,Epic,Prime,MaxMP% Increase,Perc,21,50,2,0
2073,Bottom,Epic,Prime,MaxMP% Increase,Perc,51,90,3,0
2074,Bottom,Epic,Prime,MaxMP% Increase,Perc,91,300,5,0
2075,Shoes,Epic,Prime,MaxMP% Increase,Perc,0,20,1,0
2076,Shoes,Epic,Prime,MaxMP% Increase,Perc,21,50,2,0
2077,Shoes,Epic,Prime,MaxMP% Increase,Perc,51,90,3,0
2078,Shoes,Epic,Prime,MaxMP% Increase,Perc,91,300,5,0
2079,Cape,Epic,Prime,MaxMP% Increase,Perc,0,20,1,0
2080,Cape,Epic,Prime,MaxMP% Increase,Perc,21,50,2,0
2081,Cape,Epic,Prime,MaxMP% Increase,Perc,51,90,3,0
2082,Cape,Epic,Prime,MaxMP% Increase,Perc,91,300,5,0
2083,Belt,Epic,Prime,MaxMP% Increase,Perc,0,20,1,0
2084,Belt,Epic,Prime,MaxMP% Increase,Perc,21,50,2,0
2085,Belt,Epic,Prime,MaxMP% Increase,Perc,51,90,3,0
2086,Belt,Epic,Prime,MaxMP% Increase,Perc,91,300,5,0
2087,Shoulderpad,Epic,Prime,MaxMP% Increase,Perc,0,20,1,0
2088,Shoulderpad,Epic,Prime,MaxMP% Increase,Perc,21,50,2,0
2089,Shoulderpad,Epic,Prime,MaxMP% Increase,Perc,51,90,3,0
2090,Shoulderpad,Epic,Prime,MaxMP% Increase,Perc,91,300,5,0
2091,Top,Epic,Prime,DEF% Increase,Perc,0,30,1,0
2092,Top,Epic,Prime,DEF% Increase,Perc,31,70,2,0
2093,Top,Epic,Prime,DEF% Increase,Perc,71,300,4,0
2094,Overall,Epic,Prime,DEF% Increase,Perc,0,30,1,0
2095,Overall,Epic,Prime,DEF% Increase,Perc,31,70,2,0
2096,Overall,Epic,Prime,DEF% Increase,Perc,71,300,4,0
2097,Bottom,Epic,Prime,DEF% Increase,Perc,0,30,1,0
2098,Bottom,Epic,Prime,DEF% Increase,Perc,31,70,2,0
2099,Bottom,Epic,Prime,DEF% Increase,Perc,71,300,4,0
2100,Shoes,Epic,Prime,DEF% Increase,Perc,0,30,1,0
2101,Shoes,Epic,Prime,DEF% Increase,Perc,31,70,2,0
2102,Shoes,Epic,Prime,DEF% Increase,Perc,71,300,4,0
2103,Cape,Epic,Prime,DEF% Increase,Perc,0,30,1,0
2104,Cape,Epic,Prime,DEF% Increase,Perc,31,70,2,0
2105,Cape,Epic,Prime,DEF% Increase,Perc,71,300,4,0
2106,Belt,Epic,Prime,DEF% Increase,Perc,0,30,1,0
2107,Belt,Epic,Prime,DEF% Increase,Perc,31,70,2,0
2108,Belt,Epic,Prime,DEF% Increase,Perc,71,300,4,0
2109,Shoulderpad,Epic,Prime,DEF% Increase,Perc,0,30,1,0
2110,Shoulderpad,Epic,Prime,DEF% Increase,Perc,31,70,2,0
2111,Shoulderpad,Epic,Prime,DEF% Increase,Perc,71,300,4,0
2112,Top,Epic,Prime,All Stats% Increase,Perc,0,90,1,0
2113,Top,Epic,Prime,All Stats% Increase,Perc,91,300,2,0
2114,Overall,Epic,Prime,All Stats% Increase,Perc,0,90,1,0
2115,Overall,Epic,Prime,All Stats% Increase,Perc,91,300,2,0
2116,Bottom,Epic,Prime,All Stats% Increase,Perc,0,90,1,0
2117,Bottom,Epic,Prime,All Stats% Increase,Perc,91,300,2,0
2118,Shoes,Epic,Prime,All Stats% Increase,Perc,0,90,1,0
2119,Shoes,Epic,Prime,All Stats% Increase,Perc,91,300,2,0
2120,Cape,Epic,Prime,All Stats% Increase,Perc,0,90,1,0
2121,Cape,Epic,Prime,All Stats% Increase,Perc,91,300,2,0
2122,Belt,Epic,Prime,All Stats% Increase,Perc,0,90,1,0
2123,Belt,Epic,Prime,All Stats% Increase,Perc,91,300,2,0
2124,Shoulderpad,Epic,Prime,All Stats% Increase,Perc,0,90,1,0
2125,Shoulderpad,Epic,Prime,All Stats% Increase,Perc,91,300,2,0
2126,Top,Unique,Prime,STR Increase,Flat,0,20,8,0
2127,Top,Unique,Prime,STR Increase,Flat,21,50,10,0
2128,Top,Unique,Prime,STR Increase,Flat,51,70,12,0
2129,Top,Unique,Prime,STR Increase,Flat,71,90,14,0
2130,Top,Unique,Prime,STR Increase,Flat,91,300,16,0
2131,Overall,Unique,Prime,STR Increase,Flat,0,20,8,0
2132,Overall,Unique,Prime,STR Increase,Flat,21,50,10,0
2133,Overall,Unique,Prime,STR Increase,Flat,51,70,12,0
2134,Overall,Unique,Prime,STR Increase,Flat,71,90,14,0
2135,Overall,Unique,Prime,STR Increase,Flat,91,300,16,0
2136,Bottom,Unique,Prime,STR Increase,Flat,0,20,8,0
2137,Bottom,Unique,Prime,STR Increase,Flat,21,50,10,0
2138,Bottom,Unique,Prime,STR Increase,Flat,51,70,12,0
2139,Bottom,Unique,Prime,STR Increase,Flat,71,90,14,0
2140,Bottom,Unique,Prime,STR Increase,Flat,91,300,16,0
2141,Shoes,Unique,Prime,STR Increase,Flat,0,20,8,0
2142,Shoes,Unique,Prime,STR Increase,Flat,21,50,10,0
2143,Shoes,Unique,Prime,STR Increase,Flat,51,70,12,0
2144,Shoes,Unique,Prime,STR Increase,Flat,71,90,14,0
2145,Shoes,Unique,Prime,STR Increase,Flat,91,300,16,0
2146,Cape,Unique,Prime,STR Increase,Flat,0,20,8,0
2147,Cape,Unique,Prime,STR Increase,Flat,21,50,10,0
2148,Cape,Unique,Prime,STR Increase,Flat,51,70,12,0
2149,Cape,Unique,Prime,STR Increase,Flat,71,90,14,0
2150,Cape,Unique,Prime,STR Increase,Flat,91,300,16,0
2151,Belt,Unique,Prime,STR Increase,Flat,0,20,8,0
2152,Belt,Unique,Prime,STR Increase,Flat,21,50,10,0
2153,Belt,Unique,Prime,STR Increase,Flat,51,70,12,0
2154,Belt,Unique,Prime,STR Increase,Flat,71,90,14,0
2155,Belt,Unique,Prime,STR Increase,Flat,91,300,16,0
2156,Shoulderpad,Unique,Prime,STR Increase,Flat,0,20,8,0
2157,Shoulderpad,Unique,Prime,STR Increase,Flat,21,50,10,0
2158,Shoulderpad,Unique,Prime,STR Increase,Flat,51,70,12,0
2159,Shoulderpad,Unique,Prime,STR Increase,Flat,71,90,14,0
2160,Shoulderpad,Unique,Prime,STR Increase,Flat,91,300,16,0
2161,Top,Unique,Prime,DEX Increase,Flat,0,20,8,0
2162,Top,Unique,Prime,DEX Increase,Flat,21,50,10,0
2163,Top,Unique,Prime,DEX Increase,Flat,51,70,12,0
2164,Top,Unique,Prime,DEX Increase,Flat,71,90,14,0
2165,Top,Unique,Prime,DEX Increase,Flat,91,300,16,0
2166,Overall,Unique,Prime,DEX Increase,Flat,0,20,8,0
2167,Overall,Unique,Prime,DEX Increase,Flat,21,50,10,0
2168,Overall,Unique,Prime,DEX Increase,Flat,51,70,12,0
2169,Overall,Unique,Prime,DEX Increase,Flat,71,90,14,0
2170,Overall,Unique,Prime,DEX Increase,Flat,91,300,16,0
2171,Bottom,Unique,Prime,DEX Increase,Flat,0,20,8,0
2172,Bottom,Unique,Prime,DEX Increase,Flat,21,50,10,0
2173,Bottom,Unique,Prime,DEX Increase,Flat,51,70,12,0
2174,Bottom,Unique,Prime,DEX Increase,Flat,71,90,14,0
2175,Bottom,Unique,Prime,DEX Increase,Flat,91,300,16,0
2176,Shoes,Unique,Prime,DEX Increase,Flat,0,20,8,0
2177,Shoes,Unique,Prime,DEX Increase,Flat,21,50,10,0
2178,Shoes,Unique,Prime,DEX Increase,Flat,51,70,12,0
2179,Shoes,Unique,Prime,DEX Increase,Flat,71,90,14,0
2180,Shoes,Unique,Prime,DEX Increase,Flat,91,300,16,0
2181,Cape,Unique,Prime,DEX Increase,Flat,0,20,8,0
2182,Cape,Unique,Prime,DEX Increase,Flat,21,50,10,0
2183,Cape,Unique,Prime,DEX Increase,Flat,51,70,12,0
2184,Cape,Unique,Prime,DEX Increase,Flat,71,90,14,0
2185,Cape,Unique,Prime,DEX Increase,Flat,91,300,16,0
2186,Belt,Unique,Prime,DEX Increase,Flat,0,20,8,0
2187,Belt,Unique,Prime,DEX Increase,Flat,21,50,10,0
2188,Belt,Unique,Prime,DEX Increase,Flat,51,70,12,0
2189,Belt,Unique,Prime,DEX Increase,Flat,71,90,14,0
2190,Belt,Unique,Prime,DEX Increase,Flat,91,300,16,0
2191,Shoulderpad,Unique,Prime,DEX Increase,Flat,0,20,8,0
2192,Shoulderpad,Unique,Prime,DEX Increase,Flat,21,50,10,0
2193,Shoulderpad,Unique,Prime,DEX Increase,Flat,51,70,12,0
2194,Shoulderpad,Unique,Prime,DEX Increase,Flat,71,90,14,0
2195,Shoulderpad,Unique,Prime,DEX Increase,Flat,91,300,16,0
2196,Top,Unique,Prime,INT Increase,Flat,0,20,8,0
2197,Top,Unique,Prime,INT Increase,Flat,21,50,10,0
2198,Top,Unique,Prime,INT Increase,Flat,51,70,12,0
2199,Top,Unique,Prime,INT Increase,Flat,71,90,14,0
2200,Top,Unique,Prime,INT Increase,Flat,91,300,16,0
2201,Overall,Unique,Prime,INT Increase,Flat,0,20,8,0
2202,Overall,Unique,Prime,INT Increase,Flat,21,50,10,0
2203,Overall,Unique,Prime,INT Increase,Flat,51,70,12,0
2204,Overall,Unique,Prime,INT Increase,Flat,71,90,14,0
2205,Overall,Unique,Prime,INT Increase,Flat,91,300,16,0
2206,Bottom,Unique,Prime,INT Increase,Flat,0,20,8,0
2207,Bottom,Unique,Prime,INT Increase,Flat,21,50,10,0
2208,Bottom,Unique,Prime,INT Increase,Flat,51,70,12,0
2209,Bottom,Unique,Prime,INT Increase,Flat,71,90,14,0
2210,Bottom,Unique,Prime,INT Increase,Flat,91,300,16,0
2211,Shoes,Unique,Prime,INT Increase,Flat,0,20,8,0
2212,Shoes,Unique,Prime,INT Increase,Flat,21,50,10,0
2213,Shoes,Unique,Prime,INT Increase,Flat,51,70,12,0
2214,Shoes,Unique,Prime,INT Increase,Flat,71,90,14,0
2215,Shoes,Unique,Prime,INT Increase,Flat,91,300,16,0
2216,Cape,Unique,Prime,INT Increase,Flat,0,20,8,0
2217,Cape,Unique,Prime,INT Increase,Flat,21,50,10,0
2218,Cape,Unique,Prime,INT Increase,Flat,51,70,12,0
2219,Cape,Unique,Prime,INT Increase,Flat,71,90,14,0
2220,Cape,Unique,Prime,INT Increase,Flat,91,300,16,0
2221,Belt,Unique,Prime,INT Increase,Flat,0,20,8,0
2222,Belt,Unique,Prime,INT Increase,Flat,21,50,10,0
2223,Belt,Unique,Prime,INT Increase,Flat,51,70,12,0
2224,Belt,Unique,Prime,INT Increase,Flat,71,90,14,0
2225,Belt,Unique,Prime,INT Increase,Flat,91,300,16,0
2226,Shoulderpad,Unique,Prime,INT Increase,Flat,0,20,8,0
2227,Shoulderpad,Unique,Prime,INT Increase,Flat,21,50,10,0
2228,Shoulderpad,Unique,Prime,INT Increase,Flat,51,70,12,0
2229,Shoulderpad,Unique,Prime,INT Increase,Flat,71,90,14,0
2230,Shoulderpad,Unique,Prime,INT Increase,Flat,91,300,16,0
2231,Top,Unique,Prime,LUK Increase,Flat,0,20,8,0
2232,Top,Unique,Prime,LUK Increase,Flat,21,50,10,0
2233,Top,Unique,Prime,LUK Increase,Flat,51,70,12,0
2234,Top,Unique,Prime,LUK Increase,Flat,71,90,14,0
2235,Top,Unique,Prime,LUK Increase,Flat,91,300,16,0
2236,Overall,Unique,Prime,LUK Increase,Flat,0,20,8,0
2237,Overall,Unique,Prime,LUK Increase,Flat,21,50,10,0
2238,Overall,Unique,Prime,LUK Increase,Flat,51,70,12,0
2239,Overall,Unique,Prime,LUK Increase,Flat,71,90,14,0
2240,Overall,Unique,Prime,LUK Increase,Flat,91,300,16,0
2241,Bottom,Unique,Prime,LUK Increase,Flat,0,20,8,0
2242,Bottom,Unique,Prime,LUK Increase,Flat,21,50,10,0
2243,Bottom,Unique,Prime,LUK Increase,Flat,51,70,12,0
2244,Bottom,Unique,Prime,LUK Increase,Flat,71,90,14,0
2245,Bottom,Unique,Prime,LUK Increase,Flat,91,300,16,0
2246,Shoes,Unique,Prime,LUK Increase,Flat,0,20,8,0
2247,Shoes,Unique,Prime,LUK Increase,Flat,21,50,10,0
2248,Shoes,Unique,Prime,LUK Increase,Flat,51,70,12,0
2249,Shoes,Unique,Prime,LUK Increase,Flat,71,90,14,0
2250,Shoes,Unique,Prime,LUK Increase,Flat,91,300,16,0
2251,Cape,Unique,Prime,LUK Increase,Flat,0,20,8,0
2252,Cape,Unique,Prime,LUK Increase,Flat,21,50,10,0
2253,Cape,Unique,Prime,LUK Increase,Flat,51,70,12,0
2254,Cape,Unique,Prime,LUK Increase,Flat,71,90,14,0
2255,Cape,Unique,Prime,LUK Increase,Flat,91,300,16,0
2256,Belt,Unique,Prime,LUK Increase,Flat,0,20,8,0
2257,Belt,Unique,Prime,LUK Increase,Flat,21,50,10,0
2258,Belt,Unique,Prime,LUK Increase,Flat,51,70,12,0
2259,Belt,Unique,Prime,LUK Increase,Flat,71,90,14,0
2260,Belt,Unique,Prime,LUK Increase,Flat,91,300,16,0
2261,Shoulderpad,Unique,Prime,LUK Increase,Flat,0,20,8,0
2262,Shoulderpad,Unique,Prime,LUK Increase,Flat,21,50,10,0
2263,Shoulderpad,Unique,Prime,LUK Increase,Flat,51,70,12,0
2264,Shoulderpad,Unique,Prime,LUK Increase,Flat,71,90,14,0
2265,Shoulderpad,Unique,Prime,LUK Increase,Flat,91,300,16,0
2266,Top,Unique,Prime,Weapon ATT Increase,Flat,0,20,6,0
2267,Top,Unique,Prime,Weapon ATT Increase,Flat,21,50,8,0
2268,Top,Unique,Prime,Weapon ATT Increase,Flat,51,90,10,0
2269,Top,Unique,Prime,Weapon ATT Increase,Flat,91,300,12,0
2270,Overall,Unique,Prime,Weapon ATT Increase,Flat,0,20,6,0
2271,Overall,Unique,Prime,Weapon ATT Increase,Flat,21,50,8,0
2272,Overall,Unique,Prime,Weapon ATT Increase,Flat,51,90,10,0
2273,Overall,Unique,Prime,Weapon ATT Increase,Flat,91,300,12,0
2274,Bottom,Unique,Prime,Weapon ATT Increase,Flat,0,20,6,0
2275,Bottom,Unique,Prime,Weapon ATT Increase,Flat,21,50,8,0
2276,Bottom,Unique,Prime,Weapon ATT Increase,Flat,51,90,10,0
2277,Bottom,Unique,Prime,Weapon ATT Increase,Flat,91,300,12,0
2278,Shoes,Unique,Prime,Weapon ATT Increase,Flat,0,20,6,0
2279,Shoes,Unique,Prime,Weapon ATT Increase,Flat,21,50,8,0
2280,Shoes,Unique,Prime,Weapon ATT Increase,Flat,51,90,10,0
2281,Shoes,Unique,Prime,Weapon ATT Increase,Flat,91,300,12,0
2282,Cape,Unique,Prime,Weapon ATT Increase,Flat,0,20,6,0
2283,Cape,Unique,Prime,Weapon ATT Increase,Flat,21,50,8,0
2284,Cape,Unique,Prime,Weapon ATT Increase,Flat,51,90,10,0
2285,Cape,Unique,Prime,Weapon ATT Increase,Flat,91,300,12,0
2286,Belt,Unique,Prime,Weapon ATT Increase,Flat,0,20,6,0
2287,Belt,Unique,Prime,Weapon ATT Increase,Flat,21,50,8,0
2288,Belt,Unique,Prime,Weapon ATT Increase,Flat,51,90,10,0
2289,Belt,Unique,Prime,Weapon ATT Increase,Flat,91,300,12,0
2290,Shoulderpad,Unique,Prime,Weapon ATT Increase,Flat,0,20,6,0
2291,Shoulderpad,Unique,Prime,Weapon ATT Increase,Flat,21,50,8,0
2292,Shoulderpad,Unique,Prime,Weapon ATT Increase,Flat,51,90,10,0
2293,Shoulderpad,Unique,Prime,Weapon ATT Increase,Flat,91,300,12,0
2294,Top,Unique,Prime,Magic ATT Increase,Flat,0,20,6,0
2295,Top,Unique,Prime,Magic ATT Increase,Flat,21,50,8,0
2296,Top,Unique,Prime,Magic ATT Increase,Flat,51,90,10,0
2297,Top,Unique,Prime,Magic ATT Increase,Flat,91,300,12,0
2298,Overall,Unique,Prime,Magic ATT Increase,Flat,0,20,6,0
2299,Overall,Unique,Prime,Magic ATT Increase,Flat,21,50,8,0
2300,Overall,Unique,Prime,Magic ATT Increase,Flat,51,90,10,0
2301,Overall,Unique,Prime,Magic ATT Increase,Flat,91,300,12,0
2302,Bottom,Unique,Prime,Magic ATT Increase,Flat,0,20,6,0
2303,Bottom,Unique,Prime,Magic ATT Increase,Flat,21,50,8,0
2304,Bottom,Unique,Prime,Magic ATT Increase,Flat,51,90,10,0
2305,Bottom,Unique,Prime,Magic ATT Increase,Flat,91,300,12,0
2306,Shoes,Unique,Prime,Magic ATT Increase,Flat,0,20,6,0
2307,Shoes,Unique,Prime,Magic ATT Increase,Flat,21,50,8,0
2308,Shoes,Unique,Prime,Magic ATT Increase,Flat,51,90,10,0
2309,Shoes,Unique,Prime,Magic ATT Increase,Flat,91,300,12,0
2310,Cape,Unique,Prime,Magic ATT Increase,Flat,0,20,6,0
2311,Cape,Unique,Prime,Magic ATT Increase,Flat,21,50,8,0
2312,Cape,Unique,Prime,Magic ATT Increase,Flat,51,90,10,0
2313,Cape,Unique,Prime,Magic ATT Increase,Flat,91,300,12,0
2314,Belt,Unique,Prime,Magic ATT Increase,Flat,0,20,6,0
2315,Belt,Unique,Prime,Magic ATT Increase,Flat,21,50,8,0
2316,Belt,Unique,Prime,Magic ATT Increase,Flat,51,90,10,0
2317,Belt,Unique,Prime,Magic ATT Increase,Flat,91,300,12,0
2318,Shoulderpad,Unique,Prime,Magic ATT Increase,Flat,0,20,6,0
2319,Shoulderpad,Unique,Prime,Magic ATT Increase,Flat,21,50,8,0
2320,Shoulderpad,Unique,Prime,Magic ATT Increase,Flat,51,90,10,0
2321,Shoulderpad,Unique,Prime,Magic ATT Increase,Flat,91,300,12,0
2322,Top,Unique,Prime,DEF Increase,Flat,0,20,15,0
2323,Top,Unique,Prime,DEF Increase,Flat,21,50,30,0
2324,Top,Unique,Prime,DEF Increase,Flat,51,90,80,0
2325,Top,Unique,Prime,DEF Increase,Flat,91,300,150,0
2326,Overall,Unique,Prime,DEF Increase,Flat,0,20,15,0
2327,Overall,Unique,Prime,DEF Increase,Flat,21,50,30,0
2328,Overall,Unique,Prime,DEF Increase,Flat,51,90,80,0
2329,Overall,Unique,Prime,DEF Increase,Flat,91,300,150,0
2330,Bottom,Unique,Prime,DEF Increase,Flat,0,20,15,0
2331,Bottom,Unique,Prime,DEF Increase,Flat,21,50,30,0
2332,Bottom,Unique,Prime,DEF Increase,Flat,51,90,80,0
2333,Bottom,Unique,Prime,DEF Increase,Flat,91,300,150,0
2334,Shoes,Unique,Prime,DEF Increase,Flat,0,20,15,0
2335,Shoes,Unique,Prime,DEF Increase,Flat,21,50,30,0
2336,Shoes,Unique,Prime,DEF Increase,Flat,51,90,80,0
2337,Shoes,Unique,Prime,DEF Increase,Flat,91,300,150,0
2338,Cape,Unique,Prime,DEF Increase,Flat,0,20,15,0
2339,Cape,Unique,Prime,DEF Increase,Flat,21,50,30,0
2340,Cape,Unique,Prime,DEF Increase,Flat,51,90,80,0
2341,Cape,Unique,Prime,DEF Increase,Flat,91,300,150,0
2342,Belt,Unique,Prime,DEF Increase,Flat,0,20,15,0
2343,Belt,Unique,Prime,DEF Increase,Flat,21,50,30,0
2344,Belt,Unique,Prime,DEF Increase,Flat,51,90,80,0
2345,Belt,Unique,Prime,DEF Increase,Flat,91,300,150,0
2346,Shoulderpad,Unique,Prime,DEF Increase,Flat,0,20,15,0
2347,Shoulderpad,Unique,Prime,DEF Increase,Flat,21,50,30,0
2348,Shoulderpad,Unique,Prime,DEF Increase,Flat,51,90,80,0
2349,Shoulderpad,Unique,Prime,DEF Increase,Flat,91,300,150,0
2350,Top,Unique,Prime,MaxHP Increase,Flat,0,10,20,0
2351,Top,Unique,Prime,MaxHP Increase,Flat,11,20,40,0
2352,Top,Unique,Prime,MaxHP Increase,Flat,21,30,60,0
2353,Top,Unique,Prime,MaxHP Increase,Flat,31,40,80,0
2354,Top,Unique,Prime,MaxHP Increase,Flat,41,50,100,0
2355,Top,Unique,Prime,MaxHP Increase,Flat,51,60,120,0
2356,Top,Unique,Prime,MaxHP Increase,Flat,61,70,140,0
2357,Top,Unique,Prime,MaxHP Increase,Flat,71,80,160,0
2358,Top,Unique,Prime,MaxHP Increase,Flat,81,90,180,0
2359,Top,Unique,Prime,MaxHP Increase,Flat,91,100,200,0
2360,Top,Unique,Prime,MaxHP Increase,Flat,101,110,220,0
2361,Top,Unique,Prime,MaxHP Increase,Flat,111,300,240,0
2362,Overall,Unique,Prime,MaxHP Increase,Flat,0,10,20,0
2363,Overall,Unique,Prime,MaxHP Increase,Flat,11,20,40,0
2364,Overall,Unique,Prime,MaxHP Increase,Flat,21,30,60,0
2365,Overall,Unique,Prime,MaxHP Increase,Flat,31,40,80,0
2366,Overall,Unique,Prime,MaxHP Increase,Flat,41,50,100,0
2367,Overall,Unique,Prime,MaxHP Increase,Flat,51,60,120,0
2368,Overall,Unique,Prime,MaxHP Increase,Flat,61,70,140,0
2369,Overall,Unique,Prime,MaxHP Increase,Flat,71,80,160,0
2370,Overall,Unique,Prime,MaxHP Increase,Flat,81,90,180,0
2371,Overall,Unique,Prime,MaxHP Increase,Flat,91,100,200,0
2372,Overall,Unique,Prime,MaxHP Increase,Flat,101,110,220,0
2373,Overall,Unique,Prime,MaxHP Increase,Flat,111,300,240,0
2374,Bottom,Unique,Prime,MaxHP Increase,Flat,0,10,20,0
2375,Bottom,Unique,Prime,MaxHP Increase,Flat,11,20,40,0
2376,Bottom,Unique,Prime,MaxHP Increase,Flat,21,30,60,0
2377,Bottom,Unique,Prime,MaxHP Increase,Flat,31,40,80,0
2378,Bottom,Unique,Prime,MaxHP Increase,Flat,41,50,100,0
2379,Bottom,Unique,Prime,MaxHP Increase,Flat,51,60,120,0
2380,Bottom,Unique,Prime,MaxHP Increase,Flat,61,70,140,0
2381,Bottom,Unique,Prime,MaxHP Increase,Flat,71,80,160,0
2382,Bottom,Unique,Prime,MaxHP Increase,Flat,81,90,180,0
2383,Bottom,Unique,Prime,MaxHP Increase,Flat,91,100,200,0
2384,Bottom,Unique,Prime,MaxHP Increase,Flat,101,110,220,0
2385,Bottom,Unique,Prime,MaxHP Increase,Flat,111,300,240,0
2386,Shoes,Unique,Prime,MaxHP Increase,Flat,0,10,20,0
2387,Shoes,Unique,Prime,MaxHP Increase,Flat,11,20,40,0
2388,Shoes,Unique,Prime,MaxHP Increase,Flat,21,30,60,0
2389,Shoes,Unique,Prime,MaxHP Increase,Flat,31,40,80,0
2390,Shoes,Unique,Prime,MaxHP Increase,Flat,41,50,100,0
2391,Shoes,Unique,Prime,MaxHP Increase,Flat,51,60,120,0
2392,Shoes,Unique,Prime,MaxHP Increase,Flat,61,70,140,0
2393,Shoes,Unique,Prime,MaxHP Increase,Flat,71,80,160,0
2394,Shoes,Unique,Prime,MaxHP Increase,Flat,81,90,180,0
2395,Shoes,Unique,Prime,MaxHP Increase,Flat,91,100,200,0
2396,Shoes,Unique,Prime,MaxHP Increase,Flat,101,110,220,0
2397,Shoes,Unique,Prime,MaxHP Increase,Flat,111,300,240,0
2398,Cape,Unique,Prime,MaxHP Increase,Flat,0,10,20,0
2399,Cape,Unique,Prime,MaxHP Increase,Flat,11,20,40,0
2400,Cape,Unique,Prime,MaxHP Increase,Flat,21,30,60,0
2401,Cape,Unique,Prime,MaxHP Increase,Flat,31,40,80,0
2402,Cape,Unique,Prime,MaxHP Increase,Flat,41,50,100,0
2403,Cape,Unique,Prime,MaxHP Increase,Flat,51,60,120,0
2404,Cape,Unique,Prime,MaxHP Increase,Flat,61,70,140,0
2405,Cape,Unique,Prime,MaxHP Increase,Flat,71,80,160,0
2406,Cape,Unique,Prime,MaxHP Increase,Flat,81,90,180,0
2407,Cape,Unique,Prime,MaxHP Increase,Flat,91,100,200,0
2408,Cape,Unique,Prime,MaxHP Increase,Flat,101,110,220,0
2409,Cape,Unique,Prime,MaxHP Increase,Flat,111,300,240,0
2410,Belt,Unique,Prime,MaxHP Increase,Flat,0,10,20,0
2411,Belt,Unique,Prime,MaxHP Increase,Flat,11,20,40,0
2412,Belt,Unique,Prime,MaxHP Increase,Flat,21,30,60,0
2413,Belt,Unique,Prime,MaxHP Increase,Flat,31,40,80,0
2414,Belt,Unique,Prime,MaxHP Increase,Flat,41,50,100,0
2415,Belt,Unique,Prime,MaxHP Increase,Flat,51,60,120,0
2416,Belt,Unique,Prime,MaxHP Increase,Flat,61,70,140,0
2417,Belt,Unique,Prime,MaxHP Increase,Flat,71,80,160,0
2418,Belt,Unique,Prime,MaxHP Increase,Flat,81,90,180,0
2419,Belt,Unique,Prime,MaxHP Increase,Flat,91,100,200,0
2420,Belt,Unique,Prime,MaxHP Increase,Flat,101,110,220,0
