,Slot,Grade,Prime,DisplayStat,StatT,MinLvl,MaxLvl,Stat value,Chance,Tick,CubeType
1160,Gloves,Rare,Non prime,MaxMP Increase,Flat,101,110,55,0,0,0
1161,Gloves,Rare,Non prime,MaxMP Increase,Flat,111,300,60,0,0,0
1162,Gloves,Rare,Non prime,DEF Increase,Flat,0,10,5,0,0,0
1163,Gloves,Rare,Non prime,DEF Increase,Flat,11,20,10,0,0,0
1164,Gloves,Rare,Non prime,DEF Increase,Flat,21,30,15,0,0,0
1165,Gloves,Rare,Non prime,DEF Increase,Flat,31,40,20,0,0,0
1166,Gloves,Rare,Non prime,DEF Increase,Flat,41,50,25,0,0,0
1167,Gloves,Rare,Non prime,DEF Increase,Flat,51,60,30,0,0,0
1168,Gloves,Rare,Non prime,DEF Increase,Flat,61,70,35,0,0,0
1169,Gloves,Rare,Non prime,DEF Increase,Flat,71,80,40,0,0,0
1170,Gloves,Rare,Non prime,DEF Increase,Flat,81,90,45,0,0,0
1171,Gloves,Rare,Non prime,DEF Increase,Flat,91,100,50,0,0,0
1172,Gloves,Rare,Non prime,DEF Increase,Flat,101,110,55,0,0,0
1173,Gloves,Rare,Non prime,DEF Increase,Flat,111,300,60,0,0,0
1174,Gloves,Rare,Prime,STR Increase,Flat,0,20,2,0,0,0
1175,Gloves,Rare,Prime,STR Increase,Flat,21,40,4,0,0,0
1176,Gloves,Rare,Prime,STR Increase,Flat,41,50,6,0,0,0
1177,Gloves,Rare,Prime,STR Increase,Flat,51,70,8,0,0,0
1178,Gloves,Rare,Prime,STR Increase,Flat,71,90,10,0,0,0
1179,Gloves,Rare,Prime,STR Increase,Flat,91,300,12,0,0,0
1180,Gloves,Rare,Prime,DEX Increase,Flat,0,20,2,0,0,0
1181,Gloves,Rare,Prime,DEX Increase,Flat,21,40,4,0,0,0
1182,Gloves,Rare,Prime,DEX Increase,Flat,41,50,6,0,0,0
1183,Gloves,Rare,Prime,DEX Increase,Flat,51,70,8,0,0,0
1184,Gloves,Rare,Prime,DEX Increase,Flat,71,90,10,0,0,0
1185,Gloves,Rare,Prime,DEX Increase,Flat,91,300,12,0,0,0
1186,Gloves,Rare,Prime,INT Increase,Flat,0,20,2,0,0,0
1187,Gloves,Rare,Prime,INT Increase,Flat,21,40,4,0,0,0
1188,Gloves,Rare,Prime,INT Increase,Flat,41,50,6,0,0,0
1189,Gloves,Rare,Prime,INT Increase,Flat,51,70,8,0,0,0
1190,Gloves,Rare,Prime,INT Increase,Flat,71,90,10,0,0,0
1191,Gloves,Rare,Prime,INT Increase,Flat,91,300,12,0,0,0
1192,Gloves,Rare,Prime,LUK Increase,Flat,0,20,2,0,0,0
1193,Gloves,Rare,Prime,LUK Increase,Flat,21,40,4,0,0,0
1194,Gloves,Rare,Prime,LUK Increase,Flat,41,50,6,0,0,0
1195,Gloves,Rare,Prime,LUK Increase,Flat,51,70,8,0,0,0
1196,Gloves,Rare,Prime,LUK Increase,Flat,71,90,10,0,0,0
1197,Gloves,Rare,Prime,LUK Increase,Flat,91,300,12,0,0,0
1198,Gloves,Rare,Prime,MaxHP Increase,Flat,0,10,10,0,0,0
1199,Gloves,Rare,Prime,MaxHP Increase,Flat,11,20,20,0,0,0
1200,Gloves,Rare,Prime,MaxHP Increase,Flat,21,30,30,0,0,0
1201,Gloves,Rare,Prime,MaxHP Increase,Flat,31,40,40,0,0,0
1202,Gloves,Rare,Prime,MaxHP Increase,Flat,41,50,50,0,0,0
1203,Gloves,Rare,Prime,MaxHP Increase,Flat,51,60,60,0,0,0
1204,Gloves,Rare,Prime,MaxHP Increase,Flat,61,70,70,0,0,0
1205,Gloves,Rare,Prime,MaxHP Increase,Flat,71,80,80,0,0,0
1206,Gloves,Rare,Prime,MaxHP Increase,Flat,81,90,90,0,0,0
1207,Gloves,Rare,Prime,MaxHP Increase,Flat,91,100,100,0,0,0
1208,Gloves,Rare,Prime,MaxHP Increase,Flat,101,110,110,0,0,0
1209,Gloves,Rare,Prime,MaxHP Increase,Flat,111,300,120,0,0,0
1210,Gloves,Rare,Prime,MaxMP Increase,Flat,0,10,10,0,0,0
1211,Gloves,Rare,Prime,MaxMP Increase,Flat,11,20,20,0,0,0
1212,Gloves,Rare,Prime,MaxMP Increase,Flat,21,30,30,0,0,0
1213,Gloves,Rare,Prime,MaxMP Increase,Flat,31,40,40,0,0,0
1214,Gloves,Rare,Prime,MaxMP Increase,Flat,41,50,50,0,0,0
1215,Gloves,Rare,Prime,MaxMP Increase,Flat,51,60,60,0,0,0
1216,Gloves,Rare,Prime,MaxMP Increase,Flat,61,70,70,0,0,0
1217,Gloves,Rare,Prime,MaxMP Increase,Flat,71,80,80,0,0,0
1218,Gloves,Rare,Prime,MaxMP Increase,Flat,81,90,90,0,0,0
1219,Gloves,Rare,Prime,MaxMP Increase,Flat,91,100,100,0,0,0
1220,Gloves,Rare,Prime,MaxMP Increase,Flat,101,110,110,0,0,0
1221,Gloves,Rare,Prime,MaxMP Increase,Flat,111,300,120,0,0,0
1222,Gloves,Rare,Prime,DEF Increase,Flat,0,10,10,0,0,0
1223,Gloves,Rare,Prime,DEF Increase,Flat,11,20,20,0,0,0
1224,Gloves,Rare,Prime,DEF Increase,Flat,21,30,30,0,0,0
1225,Gloves,Rare,Prime,DEF Increase,Flat,31,40,40,0,0,0
1226,Gloves,Rare,Prime,DEF Increase,Flat,41,50,50,0,0,0
1227,Gloves,Rare,Prime,DEF Increase,Flat,51,60,60,0,0,0
1228,Gloves,Rare,Prime,DEF Increase,Flat,61,70,70,0,0,0
1229,Gloves,Rare,Prime,DEF Increase,Flat,71,80,80,0,0,0
1230,Gloves,Rare,Prime,DEF Increase,Flat,81,90,90,0,0,0
1231,Gloves,Rare,Prime,DEF Increase,Flat,91,100,100,0,0,0
1232,Gloves,Rare,Prime,DEF Increase,Flat,101,110,110,0,0,0
1233,Gloves,Rare,Prime,DEF Increase,Flat,111,300,120,0,0,0
1234,Gloves,Rare,Prime,STR% Increase,Perc,0,30,1,0,0,0
1235,Gloves,Rare,Prime,STR% Increase,Perc,31,70,2,0,0,0
1236,Gloves,Rare,Prime,STR% Increase,Perc,71,300,3,0,0,0
1237,Gloves,Rare,Prime,DEX% Increase,Perc,0,30,1,0,0,0
1238,Gloves,Rare,Prime,DEX% Increase,Perc,31,70,2,0,0,0
1239,Gloves,Rare,Prime,DEX% Increase,Perc,71,300,3,0,0,0
1240,Gloves,Rare,Prime,INT% Increase,Perc,0,30,1,0,0,0
1241,Gloves,Rare,Prime,INT% Increase,Perc,31,70,2,0,0,0
1242,Gloves,Rare,Prime,INT% Increase,Perc,71,300,3,0,0,0
1243,Gloves,Rare,Prime,LUK% Increase,Perc,0,30,1,0,0,0
1244,Gloves,Rare,Prime,LUK% Increase,Perc,31,70,2,0,0,0
1245,Gloves,Rare,Prime,LUK% Increase,Perc,71,300,3,0,0,0
1246,Gloves,Rare,Prime,MaxHP% Increase,Perc,0,30,1,0,0,0
1247,Gloves,Rare,Prime,MaxHP% Increase,Perc,31,70,2,0,0,0
1248,Gloves,Rare,Prime,MaxHP% Increase,Perc,71,300,3,0,0,0
1249,Gloves,Rare,Prime,MaxMP% Increase,Perc,0,30,1,0,0,0
1250,Gloves,Rare,Prime,MaxMP% Increase,Perc,31,70,2,0,0,0
1251,Gloves,Rare,Prime,MaxMP% Increase,Perc,71,300,3,0,0,0
1252,Gloves,Rare,Prime,DEF% Increase,Perc,0,30,1,0,0,0
1253,Gloves,Rare,Prime,DEF% Increase,Perc,31,70,2,0,0,0
1254,Gloves,Rare,Prime,DEF% Increase,Perc,71,300,3,0,0,0
1255,Gloves,Rare,Prime,All Stats Increase,Flat,0,20,1,0,0,0
1256,Gloves,Rare,Prime,All Stats Increase,Flat,21,40,2,0,0,0
1257,Gloves,Rare,Prime,All Stats Increase,Flat,41,60,3,0,0,0
1258,Gloves,Rare,Prime,All Stats Increase,Flat,61,80,4,0,0,0
1259,Gloves,Rare,Prime,All Stats Increase,Flat,81,300,5,0,0,0
1260,Gloves,Epic,Prime,STR% Increase,Perc,0,30,2,0,0,0
1261,Gloves,Epic,Prime,STR% Increase,Perc,31,70,4,0,0,0
1262,Gloves,Epic,Prime,STR% Increase,Perc,71,300,6,0,0,0
1263,Gloves,Epic,Prime,DEX% Increase,Perc,0,30,2,0,0,0
1264,Gloves,Epic,Prime,DEX% Increase,Perc,31,70,4,0,0,0
1265,Gloves,Epic,Prime,DEX% Increase,Perc,71,300,6,0,0,0
1266,Gloves,Epic,Prime,INT% Increase,Perc,0,30,2,0,0,0
1267,Gloves,Epic,Prime,INT% Increase,Perc,31,70,4,0,0,0
1268,Gloves,Epic,Prime,INT% Increase,Perc,71,300,6,0,0,0
1269,Gloves,Epic,Prime,LUK% Increase,Perc,0,30,2,0,0,0
1270,Gloves,Epic,Prime,LUK% Increase,Perc,31,70,4,0,0,0
1271,Gloves,Epic,Prime,LUK% Increase,Perc,71,300,6,0,0,0
1272,Gloves,Epic,Prime,MaxHP% Increase,Perc,0,30,2,0,0,0
1273,Gloves,Epic,Prime,MaxHP% Increase,Perc,31,70,4,0,0,0
1274,Gloves,Epic,Prime,MaxHP% Increase,Perc,71,300,6,0,0,0
1275,Gloves,Epic,Prime,MaxMP% Increase,Perc,0,30,2,0,0,0
1276,Gloves,Epic,Prime,MaxMP% Increase,Perc,31,70,4,0,0,0
1277,Gloves,Epic,Prime,MaxMP% Increase,Perc,71,300,6,0,0,0
1278,Gloves,Epic,Prime,DEF% Increase,Perc,0,30,2,0,0,0
1279,Gloves,Epic,Prime,DEF% Increase,Perc,31,70,4,0,0,0
1280,Gloves,Epic,Prime,DEF% Increase,Perc,71,300,6,0,0,0
1281,Gloves,Epic,Prime,All Stats% Increase,Perc,0,30,1,0,0,0
1282,Gloves,Epic,Prime,All Stats% Increase,Perc,31,70,2,0,0,0
1283,Gloves,Epic,Prime,All Stats% Increase,Perc,71,300,3,0,0,0
1284,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Flat,0,10,3,20,0,0
1285,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Flat,11,20,5,20,0,0
1286,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Flat,21,30,7,20,0,0
1287,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Flat,31,40,9,20,0,0
1288,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Flat,41,50,11,20,0,0
1289,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Flat,51,60,13,20,0,0
1290,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Flat,61,70,15,20,0,0
1291,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Flat,71,80,17,20,0,0
1292,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Flat,81,90,19,20,0,0
1293,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Flat,91,100,21,20,0,0
1294,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Flat,101,110,23,20,0,0
1295,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Flat,111,300,25,20,0,0
1296,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Flat,0,10,5,20,0,0
1297,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Flat,11,20,8,20,0,0
1298,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Flat,21,30,11,20,0,0
1299,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Flat,31,40,14,20,0,0
1300,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Flat,41,50,17,20,0,0
1301,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Flat,51,60,20,20,0,0
1302,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Flat,61,70,23,20,0,0
1303,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Flat,71,80,26,20,0,0
1304,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Flat,81,90,29,20,0,0
1305,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Flat,91,100,32,20,0,0
1306,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Flat,101,110,35,20,0,0
1307,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Flat,111,300,38,20,0,0
1308,Gloves,Epic,Prime,30% chance to ignore monster damage dealt,Flat,0,10,7,30,0,0
1309,Gloves,Epic,Prime,30% chance to ignore monster damage dealt,Flat,11,20,11,30,0,0
1310,Gloves,Epic,Prime,30% chance to ignore monster damage dealt,Flat,21,30,15,30,0,0
1311,Gloves,Epic,Prime,30% chance to ignore monster damage dealt,Flat,31,40,19,30,0,0
1312,Gloves,Epic,Prime,30% chance to ignore monster damage dealt,Flat,41,50,23,30,0,0
1313,Gloves,Epic,Prime,30% chance to ignore monster damage dealt,Flat,51,60,27,30,0,0
1314,Gloves,Epic,Prime,30% chance to ignore monster damage dealt,Flat,61,70,31,30,0,0
1315,Gloves,Epic,Prime,30% chance to ignore monster damage dealt,Flat,71,80,35,30,0,0
1316,Gloves,Epic,Prime,30% chance to ignore monster damage dealt,Flat,81,90,39,30,0,0
1317,Gloves,Epic,Prime,30% chance to ignore monster damage dealt,Flat,91,100,43,30,0,0
1318,Gloves,Epic,Prime,30% chance to ignore monster damage dealt,Flat,101,110,47,30,0,0
1319,Gloves,Epic,Prime,30% chance to ignore monster damage dealt,Flat,111,300,51,30,0,0
1320,Gloves,Epic,Prime,15% chance to recover HP when you killed a monster,Flat,0,10,40,15,0,0
1321,Gloves,Epic,Prime,15% chance to recover HP when you killed a monster,Flat,11,20,45,15,0,0
1322,Gloves,Epic,Prime,15% chance to recover HP when you killed a monster,Flat,21,30,50,15,0,0
1323,Gloves,Epic,Prime,15% chance to recover HP when you killed a monster,Flat,31,40,55,15,0,0
1324,Gloves,Epic,Prime,15% chance to recover HP when you killed a monster,Flat,41,50,60,15,0,0
1325,Gloves,Epic,Prime,15% chance to recover HP when you killed a monster,Flat,51,60,65,15,0,0
1326,Gloves,Epic,Prime,15% chance to recover HP when you killed a monster,Flat,61,70,70,15,0,0
1327,Gloves,Epic,Prime,15% chance to recover HP when you killed a monster,Flat,71,80,75,15,0,0
1328,Gloves,Epic,Prime,15% chance to recover HP when you killed a monster,Flat,81,90,80,15,0,0
1329,Gloves,Epic,Prime,15% chance to recover HP when you killed a monster,Flat,91,100,85,15,0,0
1330,Gloves,Epic,Prime,15% chance to recover HP when you killed a monster,Flat,101,110,90,15,0,0
1331,Gloves,Epic,Prime,15% chance to recover HP when you killed a monster,Flat,111,300,95,15,0,0
1332,Gloves,Epic,Prime,15% chance to recover MP when you killed a monster,Flat,0,10,40,15,0,0
1333,Gloves,Epic,Prime,15% chance to recover MP when you killed a monster,Flat,11,20,45,15,0,0
1334,Gloves,Epic,Prime,15% chance to recover MP when you killed a monster,Flat,21,30,50,15,0,0
1335,Gloves,Epic,Prime,15% chance to recover MP when you killed a monster,Flat,31,40,55,15,0,0
1336,Gloves,Epic,Prime,15% chance to recover MP when you killed a monster,Flat,41,50,60,15,0,0
1337,Gloves,Epic,Prime,15% chance to recover MP when you killed a monster,Flat,51,60,65,15,0,0
1338,Gloves,Epic,Prime,15% chance to recover MP when you killed a monster,Flat,61,70,70,15,0,0
1339,Gloves,Epic,Prime,15% chance to recover MP when you killed a monster,Flat,71,80,75,15,0,0
1340,Gloves,Epic,Prime,15% chance to recover MP when you killed a monster,Flat,81,90,80,15,0,0
1341,Gloves,Epic,Prime,15% chance to recover MP when you killed a monster,Flat,91,100,85,15,0,0
1342,Gloves,Epic,Prime,15% chance to recover MP when you killed a monster,Flat,101,110,90,15,0,0
1343,Gloves,Epic,Prime,15% chance to recover MP when you killed a monster,Flat,111,300,95,15,0,0
1344,Gloves,Unique,Prime,STR% Increase,Perc,0,30,3,0,0,0
1345,Gloves,Unique,Prime,STR% Increase,Perc,31,70,6,0,0,0
1346,Gloves,Unique,Prime,STR% Increase,Perc,71,300,9,0,0,0
1347,Gloves,Unique,Prime,DEX% Increase,Perc,0,30,3,0,0,0
1348,Gloves,Unique,Prime,DEX% Increase,Perc,31,70,6,0,0,0
1349,Gloves,Unique,Prime,DEX% Increase,Perc,71,300,9,0,0,0
1350,Gloves,Unique,Prime,INT% Increase,Perc,0,30,3,0,0,0
1351,Gloves,Unique,Prime,INT% Increase,Perc,31,70,6,0,0,0
1352,Gloves,Unique,Prime,INT% Increase,Perc,71,300,9,0,0,0
1353,Gloves,Unique,Prime,LUK% Increase,Perc,0,30,3,0,0,0
1354,Gloves,Unique,Prime,LUK% Increase,Perc,31,70,6,0,0,0
1355,Gloves,Unique,Prime,LUK% Increase,Perc,71,300,9,0,0,0
1356,Gloves,Unique,Prime,MaxHP% Increase,Perc,0,30,3,0,0,0
1357,Gloves,Unique,Prime,MaxHP% Increase,Perc,31,70,6,0,0,0
1358,Gloves,Unique,Prime,MaxHP% Increase,Perc,71,300,9,0,0,0
1359,Gloves,Unique,Prime,MaxMP% Increase,Perc,0,30,3,0,0,0
1360,Gloves,Unique,Prime,MaxMP% Increase,Perc,31,70,6,0,0,0
1361,Gloves,Unique,Prime,MaxMP% Increase,Perc,71,300,9,0,0,0
1362,Gloves,Unique,Prime,DEF% Increase,Perc,0,30,3,0,0,0
1363,Gloves,Unique,Prime,DEF% Increase,Perc,31,70,6,0,0,0
1364,Gloves,Unique,Prime,DEF% Increase,Perc,71,300,9,0,0,0
1365,Gloves,Unique,Prime,All Stats% Increase,Perc,0,30,2,0,0,0
1366,Gloves,Unique,Prime,All Stats% Increase,Perc,31,70,4,0,0,0
1367,Gloves,Unique,Prime,All Stats% Increase,Perc,71,300,6,0,0,0
1368,Gloves,Unique,Prime,STR +1 per 10 Character Levels,Flat,30,300,0,0,0,0
1369,Gloves,Unique,Prime,DEX +1 per 10 Character Levels,Flat,30,300,0,0,0,0
1370,Gloves,Unique,Prime,INT +1 per 10 Character Levels,Flat,30,300,0,0,0,0
1371,Gloves,Unique,Prime,LUK +1 per 10 Character Levels,Flat,30,300,0,0,0,0
1372,Gloves,Unique,Prime,5% chance to ignore 20% of monster damage dealt,Perc,20,300,5,5,0,0
1373,Gloves,Unique,Prime,5% chance to ignore 40% of monster damage dealt,Perc,40,300,5,5,0,0
1374,Gloves,Unique,Prime,Skills and Potion HP Recovery% Increase,Perc,0,30,10,0,0,0
1375,Gloves,Unique,Prime,Skills and Potion HP Recovery% Increase,Perc,31,70,20,0,0,0
1376,Gloves,Unique,Prime,Skills and Potion HP Recovery% Increase,Perc,71,300,30,0,0,0
1377,Gloves,Unique,Prime,1% Auto Steal Chance,Perc,20,300,1,0,0,0
1378,Gloves,Unique,Prime,2% Auto Steal Chance,Perc,40,300,2,0,0,0
1379,Gloves,Unique,Prime,Decent Sharp Eyes enabled,Flat,120,300,0,0,0,0
1380,Gloves,Legendary,Prime,STR% Increase,Perc,0,30,6,0,0,0
1381,Gloves,Legendary,Prime,STR% Increase,Perc,31,70,9,0,0,0
1382,Gloves,Legendary,Prime,STR% Increase,Perc,71,300,12,0,0,0
1383,Gloves,Legendary,Prime,DEX% Increase,Perc,0,30,6,0,0,0
1384,Gloves,Legendary,Prime,DEX% Increase,Perc,31,70,9,0,0,0
1385,Gloves,Legendary,Prime,DEX% Increase,Perc,71,300,12,0,0,0
1386,Gloves,Legendary,Prime,INT% Increase,Perc,0,30,6,0,0,0
1387,Gloves,Legendary,Prime,INT% Increase,Perc,31,70,9,0,0,0
1388,Gloves,Legendary,Prime,INT% Increase,Perc,71,300,12,0,0,0
1389,Gloves,Legendary,Prime,LUK% Increase,Perc,0,30,6,0,0,0
1390,Gloves,Legendary,Prime,LUK% Increase,Perc,31,70,9,0,0,0
1391,Gloves,Legendary,Prime,LUK% Increase,Perc,71,300,12,0,0,0
1392,Gloves,Legendary,Prime,MaxHP% Increase,Perc,0,30,6,0,0,0
1393,Gloves,Legendary,Prime,MaxHP% Increase,Perc,31,70,9,0,0,0
1394,Gloves,Legendary,Prime,MaxHP% Increase,Perc,71,300,12,0,0,0
1395,Gloves,Legendary,Prime,MaxMP% Increase,Perc,0,30,6,0,0,0
1396,Gloves,Legendary,Prime,MaxMP% Increase,Perc,31,70,9,0,0,0
1397,Gloves,Legendary,Prime,MaxMP% Increase,Perc,71,300,12,0,0,0
1398,Gloves,Legendary,Prime,DEF% Increase,Perc,0,30,6,0,0,0
1399,Gloves,Legendary,Prime,DEF% Increase,Perc,31,70,9,0,0,0
1400,Gloves,Legendary,Prime,DEF% Increase,Perc,71,300,12,0,0,0
1401,Gloves,Legendary,Prime,Critical Damage% Increase,Perc,50,60,5,0,0,0
1402,Gloves,Legendary,Prime,Critical Damage% Increase,Perc,61,80,6,0,0,0
1403,Gloves,Legendary,Prime,Critical Damage% Increase,Perc,81,300,8,0,0,0
1404,Gloves,Legendary,Prime,All Stats% Increase,Perc,0,30,3,0,0,0
1405,Gloves,Legendary,Prime,All Stats% Increase,Perc,31,70,6,0,0,0
1406,Gloves,Legendary,Prime,All Stats% Increase,Perc,71,300,9,0,0,0
1407,Gloves,Legendary,Prime,10% chance to ignore 20% of monster damage dealt,Perc,20,300,10,10,0,0
1408,Gloves,Legendary,Prime,10% chance to ignore 40% of monster damage dealt,Perc,40,300,10,10,0,0
1409,Gloves,Legendary,Prime,Skills and Potion HP Recovery% Increase,Perc,0,30,20,0,0,0
1410,Gloves,Legendary,Prime,Skills and Potion HP Recovery% Increase,Perc,31,70,30,0,0,0
1411,Gloves,Legendary,Prime,Skills and Potion HP Recovery% Increase,Perc,71,300,40,0,0,0
1412,Gloves,Legendary,Prime,3% Auto Steal Chance,Perc,20,300,3,0,0,0
1413,Gloves,Legendary,Prime,5% Auto Steal Chance,Perc,40,300,5,0,0,0
1414,Gloves,Legendary,Prime,7% Auto Steal Chance,Perc,60,300,7,0,0,0
1415,Gloves,Legendary,Prime,Decent Speed Infusion enabled,Flat,120,300,0,0,0,0
1416,Shoes,Rare,Non prime,STR Increase,Flat,0,20,1,0,0,0
1417,Shoes,Rare,Non prime,STR Increase,Flat,21,40,2,0,0,0
1418,Shoes,Rare,Non prime,STR Increase,Flat,41,50,3,0,0,0
1419,Shoes,Rare,Non prime,STR Increase,Flat,51,70,4,0,0,0
1420,Shoes,Rare,Non prime,STR Increase,Flat,71,90,5,0,0,0
1421,Shoes,Rare,Non prime,STR Increase,Flat,91,300,6,0,0,0
1422,Shoes,Rare,Non prime,DEX Increase,Flat,0,20,1,0,0,0
1423,Shoes,Rare,Non prime,DEX Increase,Flat,21,40,2,0,0,0
1424,Shoes,Rare,Non prime,DEX Increase,Flat,41,50,3,0,0,0
1425,Shoes,Rare,Non prime,DEX Increase,Flat,51,70,4,0,0,0
1426,Shoes,Rare,Non prime,DEX Increase,Flat,71,90,5,0,0,0
1427,Shoes,Rare,Non prime,DEX Increase,Flat,91,300,6,0,0,0
1428,Shoes,Rare,Non prime,INT Increase,Flat,0,20,1,0,0,0
1429,Shoes,Rare,Non prime,INT Increase,Flat,21,40,2,0,0,0
1430,Shoes,Rare,Non prime,INT Increase,Flat,41,50,3,0,0,0
1431,Shoes,Rare,Non prime,INT Increase,Flat,51,70,4,0,0,0
1432,Shoes,Rare,Non prime,INT Increase,Flat,71,90,5,0,0,0
1433,Shoes,Rare,Non prime,INT Increase,Flat,91,300,6,0,0,0
1434,Shoes,Rare,Non prime,LUK Increase,Flat,0,20,1,0,0,0
1435,Shoes,Rare,Non prime,LUK Increase,Flat,21,40,2,0,0,0
1436,Shoes,Rare,Non prime,LUK Increase,Flat,41,50,3,0,0,0
1437,Shoes,Rare,Non prime,LUK Increase,Flat,51,70,4,0,0,0
1438,Shoes,Rare,Non prime,LUK Increase,Flat,71,90,5,0,0,0
1439,Shoes,Rare,Non prime,LUK Increase,Flat,91,300,6,0,0,0
1440,Shoes,Rare,Non prime,MaxHP Increase,Flat,0,10,5,0,0,0
1441,Shoes,Rare,Non prime,MaxHP Increase,Flat,11,20,10,0,0,0
1442,Shoes,Rare,Non prime,MaxHP Increase,Flat,21,30,15,0,0,0
1443,Shoes,Rare,Non prime,MaxHP Increase,Flat,31,40,20,0,0,0
1444,Shoes,Rare,Non prime,MaxHP Increase,Flat,41,50,25,0,0,0
1445,Shoes,Rare,Non prime,MaxHP Increase,Flat,51,60,30,0,0,0
1446,Shoes,Rare,Non prime,MaxHP Increase,Flat,61,70,35,0,0,0
1447,Shoes,Rare,Non prime,MaxHP Increase,Flat,71,80,40,0,0,0
1448,Shoes,Rare,Non prime,MaxHP Increase,Flat,81,90,45,0,0,0
1449,Shoes,Rare,Non prime,MaxHP Increase,Flat,91,100,50,0,0,0
1450,Shoes,Rare,Non prime,MaxHP Increase,Flat,101,110,55,0,0,0
1451,Shoes,Rare,Non prime,MaxHP Increase,Flat,111,300,60,0,0,0
1452,Shoes,Rare,Non prime,MaxMP Increase,Flat,0,10,5,0,0,0
1453,Shoes,Rare,Non prime,MaxMP Increase,Flat,11,20,10,0,0,0
1454,Shoes,Rare,Non prime,MaxMP Increase,Flat,21,30,15,0,0,0
1455,Shoes,Rare,Non prime,MaxMP Increase,Flat,31,40,20,0,0,0
1456,Shoes,Rare,Non prime,MaxMP Increase,Flat,41,50,25,0,0,0
1457,Shoes,Rare,Non prime,MaxMP Increase,Flat,51,60,30,0,0,0
1458,Shoes,Rare,Non prime,MaxMP Increase,Flat,61,70,35,0,0,0
1459,Shoes,Rare,Non prime,MaxMP Increase,Flat,71,80,40,0,0,0
1460,Shoes,Rare,Non prime,MaxMP Increase,Flat,81,90,45,0,0,0
1461,Shoes,Rare,Non prime,MaxMP Increase,Flat,91,100,50,0,0,0
1462,Shoes,Rare,Non prime,MaxMP Increase,Flat,101,110,55,0,0,0
1463,Shoes,Rare,Non prime,MaxMP Increase,Flat,111,300,60,0,0,0
1464,Shoes,Rare,Non prime,Speed Increase,Flat,0,30,1,0,0,0
1465,Shoes,Rare,Non prime,Speed Increase,Flat,31,70,2,0,0,0
1466,Shoes,Rare,Non prime,Speed Increase,Flat,71,110,3,0,0,0
1467,Shoes,Rare,Non prime,Speed Increase,Flat,111,300,4,0,0,0
1468,Shoes,Rare,Non prime,Jump Increase,Flat,0,30,1,0,0,0
1469,Shoes,Rare,Non prime,Jump Increase,Flat,31,70,2,0,0,0
1470,Shoes,Rare,Non prime,Jump Increase,Flat,71,110,3,0,0,0
1471,Shoes,Rare,Non prime,Jump Increase,Flat,111,300,4,0,0,0
1472,Shoes,Rare,Non prime,DEF Increase,Flat,0,10,5,0,0,0
1473,Shoes,Rare,Non prime,DEF Increase,Flat,11,20,10,0,0,0
1474,Shoes,Rare,Non prime,DEF Increase,Flat,21,30,15,0,0,0
1475,Shoes,Rare,Non prime,DEF Increase,Flat,31,40,20,0,0,0
1476,Shoes,Rare,Non prime,DEF Increase,Flat,41,50,25,0,0,0
1477,Shoes,Rare,Non prime,DEF Increase,Flat,51,60,30,0,0,0
1478,Shoes,Rare,Non prime,DEF Increase,Flat,61,70,35,0,0,0
1479,Shoes,Rare,Non prime,DEF Increase,Flat,71,80,40,0,0,0
1480,Shoes,Rare,Non prime,DEF Increase,Flat,81,90,45,0,0,0
1481,Shoes,Rare,Non prime,DEF Increase,Flat,91,100,50,0,0,0
1482,Shoes,Rare,Non prime,DEF Increase,Flat,101,110,55,0,0,0
1483,Shoes,Rare,Non prime,DEF Increase,Flat,111,300,60,0,0,0
1484,Shoes,Rare,Prime,STR Increase,Flat,0,20,2,0,0,0
1485,Shoes,Rare,Prime,STR Increase,Flat,21,40,4,0,0,0
1486,Shoes,Rare,Prime,STR Increase,Flat,41,50,6,0,0,0
1487,Shoes,Rare,Prime,STR Increase,Flat,51,70,8,0,0,0
1488,Shoes,Rare,Prime,STR Increase,Flat,71,90,10,0,0,0
